uniprot,ensembl,dataset,,,,,,,,,,,,
A0A673J1Y0,ENSSRHG00000022187.1,spartitus_gene_ensembl,,,,,,,,,,,,
A0A672Z4M1,ENSSORG00005004118.1,sldorsalis_gene_ensembl,,,,,,,,,,,,
A0A4X1W4H8,ENSSSCG00070028952.1,sscrofa_gene_ensembl,,,,,,,,,,,,
F7A2P7,ENSMMUG00000009476.4,mmurdjan_gene_ensembl,,,,,,,,,,,,
A0A3Q3GMY7,ENSLBEG00000024276.1,lbergylta_gene_ensembl,,,,,,,,,,,,
A0A3Q2X9Q2,ENSHCOG00000021150.1,hcomes_gene_ensembl,,,,,,,,,,,,
A0A668ULI8,ENSOABG00000017924.1,nleucogenys_gene_ensembl,,,,,,,,,,,,
A0A3B3X9H3,ENSPMEG00000013737.1,pmajor_gene_ensembl,,,,,,,,,,,,
A0A287CSZ9,ENSSTOG00000032882.1,ssusmarc_gene_ensembl,,,,,,,,,,,,
A0A2K5EHU7,ENSANAG00000034095.1,anancymaae_gene_ensembl,,,,,,,,,,,,
A0A4W2EDD3,ENSBIXG00000020606.1,bihybrid_gene_ensembl,,,,,,,,,,,,
A0A452S3K9,ENSUAMG00000020531.1,,,,,,,,,,,,,
A0A3B5K6G8,ENSTRUG00000022416.2,,,,,,,,,,,,,
A0A673CFR0,ENSSORG00005023187.1,sldorsalis_gene_ensembl,,,,,,,,,,,,
A0A663M1R5,ENSACUG00000004090.1,acitrinellus_gene_ensembl,,,,,,,,,,,,
A0A3B3TW13,ENSPLAG00000006300.1,platipinna_gene_ensembl,,,,,,,,,,,,
A0A3Q3RSQ3,ENSMAMG00000006014.2,marmatus_gene_ensembl,,,,,,,,,,,,
A0A671RGD3,ENSSANG00000040831.1,rroxellana_gene_ensembl,,,,,,,,,,,,
A0A3Q2YHH1,ENSHCOG00000001676.1,hcomes_gene_ensembl,,,,,,,,,,,,
A0A672T502,ENSSGRG00000053810.1,sgrahami_gene_ensembl,,,,,,,,,,,,
A0A2K6QCA7,ENSRROG00000036955.1,rroxellana_gene_ensembl,,,,,,,,,,,,
A0A674E6M8,ENSSTUG00000046264.1,strutta_gene_ensembl,,,,,,,,,,,,
A0A3Q3D640,ENSHCOG00000005168.1,hcomes_gene_ensembl,,,,,,,,,,,,
A0A3B3I672,ENSORLG00000030340.1,oniloticus_gene_ensembl,,,,,,,,,,,,
A0A671Y7V9,ENSSAUG00010022066.1,saurata_gene_ensembl,,,,,,,,,,,,
A0A3Q1LK81,ENSBTAG00000018706.6,btaurus_gene_ensembl,,,,,,,,,,,,
A0A3Q3G3T7,ENSLBEG00000020630.1,lbergylta_gene_ensembl,,,,,,,,,,,,
A0A452QTM8,ENSUAMG00000007509.1,,,,,,,,,,,,,
A0A672MQQ8,ENSSGRG00000021548.1,sgrahami_gene_ensembl,,,,,,,,,,,,
F8WJ67,ENSMUSG00000014767.18,mpfuro_gene_ensembl,,,,,,,,,,,,
A0A3Q4H051,ENSNBRG00000010213.1,nbrichardi_gene_ensembl,,,,,,,,,,,,
A0A3B3VIC9,ENSPLAG00000012345.1,platipinna_gene_ensembl,,,,,,,,,,,,
F6ZJL0,ENSCING00000015633.2,cintestinalis_gene_ensembl,,,,,,,,,,,,
A0A7N8YGE4,ENSMAMG00000003280.2,marmatus_gene_ensembl,,,,,,,,,,,,
A0A452G9P7,ENSCHIG00000026824.1,chircus_gene_ensembl,,,,,,,,,,,,
A0A663F012,ENSACCG00020012198.1,acchrysaetos_gene_ensembl,,,,,,,,,,,,
H2Y1T5,ENSCING00000018200.1,cintestinalis_gene_ensembl,,,,,,,,,,,,
A0A3B3D5J0,ENSOMEG00000006556.1,ogarnettii_gene_ensembl,,,,,,,,,,,,
A0A4X2KCD4,ENSVURG00010007444.1,,,,,,,,,,,,,
P0DPK3,ENSG00000286019.2,fheteroclitus_gene_ensembl,,,,,,,,,,,,
A0A3Q2Z563,ENSHCOG00000007786.1,hcomes_gene_ensembl,,,,,,,,,,,,
A0A452QB23,ENSUAMG00000001238.1,,,,,,,,,,,,,
A0A668SQH4,ENSOABG00000008165.1,nleucogenys_gene_ensembl,,,,,,,,,,,,
A0A670IFD9,ENSPMRG00000006945.1,pmuralis_gene_ensembl,,,,,,,,,,,,
A0A0G2JTX7,ENSRNOG00000010663.7,rnorvegicus_gene_ensembl,,,,,,,,,,,,
H2ZHB7,ENSCSAVG00000009992.1,csabaeus_gene_ensembl,,,,,,,,,,,,
A0A452S8T6,ENSUAMG00000022150.1,,,,,,,,,,,,,
A0A665VYR6,ENSENLG00000015915.1,elucius_gene_ensembl,,,,,,,,,,,,
A0A3Q2XQW7,ENSHCOG00000009166.1,hcomes_gene_ensembl,,,,,,,,,,,,
A0A4W6FLE3,ENSLCAG00010023910.1,lcalcarifer_gene_ensembl,,,,,,,,,,,,
A0A3P9QJC5,ENSPREG00000023213.1,preticulata_gene_ensembl,,,,,,,,,,,,
H3CZ84,ENSTNIG00000010654.1,,,,,,,,,,,,,
A0A669PFX7,ENSPCLG00000005740.1,panubis_gene_ensembl,,,,,,,,,,,,
A0A7N9DBS4,ENSMFAG00000050667.1,marmatus_gene_ensembl,,,,,,,,,,,,
A0A672U9N3,ENSSHBG00005009274.1,shabroptila_gene_ensembl,,,,,,,,,,,,
A0A4X1UFW4,ENSSSCG00070016602.1,sscrofa_gene_ensembl,,,,,,,,,,,,
A0A3B3ZAR1,ENSPMGG00000001496.1,pmajor_gene_ensembl,,,,,,,,,,,,
A0A674EQ34,ENSSTUG00000048710.1,strutta_gene_ensembl,,,,,,,,,,,,
A0A7N8YGU3,ENSMAMG00000002498.2,marmatus_gene_ensembl,,,,,,,,,,,,
A0A803T566,ENSACAG00000035344.1,acarolinensis_gene_ensembl,,,,,,,,,,,,
A0A671KJB5,ENSSANG00000003862.1,rroxellana_gene_ensembl,,,,,,,,,,,,
A0A3Q2GEN4,ENSCVAG00000008249.1,cvariegatus_gene_ensembl,,,,,,,,,,,,
A0A803T9G1,ENSACAG00000036129.1,acarolinensis_gene_ensembl,,,,,,,,,,,,
A0A674IXZ3,ENSTMTG00000009075.1,,,,,,,,,,,,,
A0A3Q3E5D3,ENSHCOG00000017547.1,hcomes_gene_ensembl,,,,,,,,,,,,
A0A671V3D2,ENSSAUG00010009419.1,saurata_gene_ensembl,,,,,,,,,,,,
A0A673U1D6,ENSSSUG00005009414.1,ssusmarc_gene_ensembl,,,,,,,,,,,,
A0A2K5RLH5,ENSCCAG00000032519.1,cccarpio_gene_ensembl,,,,,,,,,,,,
A0A3Q3Q7B3,ENSMALG00000004309.1,loculatus_gene_ensembl,,,,,,,,,,,,
A0A672FA04,ENSSFAG00005001716.1,sdumerili_gene_ensembl,,,,,,,,,,,,
A0A673YGR5,ENSSTUG00000014313.1,strutta_gene_ensembl,,,,,,,,,,,,
A0A668UWH8,ENSOABG00000019328.1,nleucogenys_gene_ensembl,,,,,,,,,,,,
A0A493TJW8,ENSAPLG00000006002.2,aplatyrhynchos_gene_ensembl,,,,,,,,,,,,
A0A5F8GU41,ENSMODG00000043371.1,mnemestrina_gene_ensembl,,,,,,,,,,,,
A0A672T782,ENSSGRG00000054221.1,sgrahami_gene_ensembl,,,,,,,,,,,,
A0A4X1TTR7,ENSSSCG00070012770.1,sscrofa_gene_ensembl,,,,,,,,,,,,
H2M4W7,ENSORLG00000010757.2,oniloticus_gene_ensembl,,,,,,,,,,,,
A0A3Q1IAW5,ENSATEG00000012983.2,atestudineus_gene_ensembl,,,,,,,,,,,,
A0A3Q3GVJ0,ENSLBEG00000025902.1,lbergylta_gene_ensembl,,,,,,,,,,,,
S4RJD7,ENSPMAG00000004861.1,pmajor_gene_ensembl,,,,,,,,,,,,
H9GTE1,ENSACAG00000002618.4,acarolinensis_gene_ensembl,,,,,,,,,,,,
A0A668RKS8,ENSOABG00000000145.1,nleucogenys_gene_ensembl,,,,,,,,,,,,
A0A669CGX7,ENSONIG00000032194.1,oniloticus_gene_ensembl,,,,,,,,,,,,
A0A2I3FSK7,ENSNLEG00000007999.2,nleucogenys_gene_ensembl,,,,,,,,,,,,
A0A4W3HDU1,ENSCMIG00000006370.1,cmilii_gene_ensembl,,,,,,,,,,,,
A0A4W5LZH8,ENSHHUG00000019842.1,hhucho_gene_ensembl,,,,,,,,,,,,
A0A2K6ECM9,ENSMNEG00000045432.1,mnemestrina_gene_ensembl,,,,,,,,,,,,
A0A673WR02,ENSSTUG00000004660.1,strutta_gene_ensembl,,,,,,,,,,,,
A0A3Q2YSP3,ENSHCOG00000020320.1,hcomes_gene_ensembl,,,,,,,,,,,,
A0A2I2UHD0,ENSFCAG00000003196.6,fcatus_gene_ensembl,,,,,,,,,,,,
A0A0D9RHE6,ENSCSAG00000011839.1,csabaeus_gene_ensembl,,,,,,,,,,,,
A0A663MNM6,ENSACUG00000008618.1,acitrinellus_gene_ensembl,,,,,,,,,,,,
A0A3P9PHQ6,ENSPREG00000013518.1,preticulata_gene_ensembl,,,,,,,,,,,,
A0A663LTJ4,ENSACUG00000002016.1,acitrinellus_gene_ensembl,,,,,,,,,,,,
A0A673IGI6,ENSSRHG00000018870.1,spartitus_gene_ensembl,,,,,,,,,,,,
F1LUU1,ENSRNOG00000006723.8,rnorvegicus_gene_ensembl,,,,,,,,,,,,
A0A803XYG1,ENSMGAG00000004758.3,mgallopavo_gene_ensembl,,,,,,,,,,,,
A0A2I3G3E4,ENSNLEG00000028616.1,nleucogenys_gene_ensembl,,,,,,,,,,,,
H2QB03,ENSPTRG00000008043.5,psinensis_gene_ensembl,,,,,,,,,,,,
A0A2K5F648,ENSANAG00000037816.1,anancymaae_gene_ensembl,,,,,,,,,,,,
A0A5F8G412,ENSMODG00000010440.5,mnemestrina_gene_ensembl,,,,,,,,,,,,
H2Z1X2,ENSCSAVG00000006794.1,csabaeus_gene_ensembl,,,,,,,,,,,,
A0A4W4ES44,ENSEEEG00000006904.1,eelectricus_gene_ensembl,,,,,,,,,,,,
A0A2I3HWE4,ENSNLEG00000006692.3,nleucogenys_gene_ensembl,,,,,,,,,,,,
A0A3B3C5V2,ENSOMEG00000014789.1,ogarnettii_gene_ensembl,,,,,,,,,,,,
A0A672YMC3,ENSSORG00005002559.1,sldorsalis_gene_ensembl,,,,,,,,,,,,
A0A2K6BIR3,ENSMNEG00000029992.1,mnemestrina_gene_ensembl,,,,,,,,,,,,
A0A3Q3GRE2,ENSLBEG00000027476.1,lbergylta_gene_ensembl,,,,,,,,,,,,
A0A3Q3EKM9,ENSLBEG00000006232.1,lbergylta_gene_ensembl,,,,,,,,,,,,
A0A668A9P8,ENSMMDG00005019253.1,mmurdjan_gene_ensembl,,,,,,,,,,,,
A0A663EHM6,ENSACCG00020008170.1,acchrysaetos_gene_ensembl,,,,,,,,,,,,
A0A671VJA1,ENSSAUG00010010814.1,saurata_gene_ensembl,,,,,,,,,,,,
A0A3P9QA76,ENSPREG00000020984.1,preticulata_gene_ensembl,,,,,,,,,,,,
A0A4W5PG55,ENSHHUG00000037545.1,hhucho_gene_ensembl,,,,,,,,,,,,
A0A672UX18,ENSSHBG00005016709.1,shabroptila_gene_ensembl,,,,,,,,,,,,
A0A4W5P4K3,ENSHHUG00000034013.1,hhucho_gene_ensembl,,,,,,,,,,,,
A0A5F9DVA9,ENSOCUG00000007161.4,ocuniculus_gene_ensembl,,,,,,,,,,,,
A0A803WGK5,ENSFALG00000022915.1,falbicollis_gene_ensembl,,,,,,,,,,,,
A0A674MNQ2,ENSTRUG00000027704.1,,,,,,,,,,,,,
A0A673XB75,ENSSTUG00000007114.1,strutta_gene_ensembl,,,,,,,,,,,,
A0A671MN48,ENSSANG00000017437.1,rroxellana_gene_ensembl,,,,,,,,,,,,
S4RKJ2,ENSPMAG00000005202.1,pmajor_gene_ensembl,,,,,,,,,,,,
A0A140LIJ7,ENSMUSG00000038695.14,mpfuro_gene_ensembl,,,,,,,,,,,,
A0A3Q3VQG0,ENSMMOG00000002568.1,mmurdjan_gene_ensembl,,,,,,,,,,,,
A0A3B3BD85,ENSOMEG00000004059.1,ogarnettii_gene_ensembl,,,,,,,,,,,,
A0A673NQW4,ENSSRHG00000050937.1,spartitus_gene_ensembl,,,,,,,,,,,,
A0A671W0L0,ENSSAUG00010013441.1,saurata_gene_ensembl,,,,,,,,,,,,
A0A3Q2UDZ0,ENSFHEG00000012714.1,fheteroclitus_gene_ensembl,,,,,,,,,,,,
A0A7N4PJU0,ENSSHAG00000009234.2,sgrahami_gene_ensembl,,,,,,,,,,,,
F6VPT4,ENSMMUG00000014835.4,mmurdjan_gene_ensembl,,,,,,,,,,,,
A0A096MA78,ENSPFOG00000015163.2,pformosa_gene_ensembl,,,,,,,,,,,,
A0A3P9PTC8,ENSPREG00000016949.1,preticulata_gene_ensembl,,,,,,,,,,,,
A0A3B5ABT7,ENSSPAG00000011399.1,spartitus_gene_ensembl,,,,,,,,,,,,
A0A3Q3L725,ENSLBEG00000003630.1,lbergylta_gene_ensembl,,,,,,,,,,,,
A0A3Q3H0R3,ENSLBEG00000027538.1,lbergylta_gene_ensembl,,,,,,,,,,,,
A0A3P9AYI8,ENSMZEG00005002139.1,mzebra_gene_ensembl,,,,,,,,,,,,
W5MUD0,ENSLOCG00000009809.1,loculatus_gene_ensembl,,,,,,,,,,,,
A0A3Q3FIR6,ENSKMAG00000009625.1,hsapiens_gene_ensembl,,,,,,,,,,,,
A0A7N8WKC6,ENSMAMG00000008115.2,marmatus_gene_ensembl,,,,,,,,,,,,
G3MZV6,ENSBTAG00000045886.2,btaurus_gene_ensembl,,,,,,,,,,,,
A0A3Q3RAT3,ENSMALG00000021073.1,loculatus_gene_ensembl,,,,,,,,,,,,
F7DY26,ENSMODG00000012819.4,mnemestrina_gene_ensembl,,,,,,,,,,,,
A0A6Q2WVT8,ENSELUG00000003375.2,elucius_gene_ensembl,,,,,,,,,,,,
A0A3Q3WDK8,ENSMMOG00000007833.1,mmurdjan_gene_ensembl,,,,,,,,,,,,
A0A7N4Q2F8,ENSSHAG00000021631.1,sgrahami_gene_ensembl,,,,,,,,,,,,
A0A4W5RWY5,ENSHHUG00000052453.1,hhucho_gene_ensembl,,,,,,,,,,,,
A0A4W5LA14,ENSHHUG00000014193.1,hhucho_gene_ensembl,,,,,,,,,,,,
A0A4W4FJZ6,ENSEEEG00000012223.1,eelectricus_gene_ensembl,,,,,,,,,,,,
A0A671ESQ3,ENSRFEG00010010742.1,rferrumequinum_gene_ensembl,,,,,,,,,,,,
A0A5F8HGT3,ENSMODG00000008267.4,mnemestrina_gene_ensembl,,,,,,,,,,,,
F6R8C3,ENSCING00000002952.3,cintestinalis_gene_ensembl,,,,,,,,,,,,
A0A803T876,ENSACAG00000016545.4,acarolinensis_gene_ensembl,,,,,,,,,,,,
A0A4W5KXX6,ENSHHUG00000009948.1,hhucho_gene_ensembl,,,,,,,,,,,,
A0A672MRC1,ENSSGRG00000021645.1,sgrahami_gene_ensembl,,,,,,,,,,,,
H2ZF30,ENSCSAVG00000009523.1,csabaeus_gene_ensembl,,,,,,,,,,,,
F1M6T0,ENSRNOG00000002451.9,rnorvegicus_gene_ensembl,,,,,,,,,,,,
A0A673XCG9,ENSSTUG00000007114.1,strutta_gene_ensembl,,,,,,,,,,,,
A0A5F5XIP1,ENSFCAG00000031147.4,fcatus_gene_ensembl,,,,,,,,,,,,
A0A3P9D5T1,ENSMZEG00005021970.1,mzebra_gene_ensembl,,,,,,,,,,,,
A0A3Q3J298,ENSMALG00000007326.1,loculatus_gene_ensembl,,,,,,,,,,,,
A0A3Q3K588,ENSMALG00000017007.1,loculatus_gene_ensembl,,,,,,,,,,,,
A0A3B5MJU0,ENSXCOG00000016012.1,,,,,,,,,,,,,
A0A3Q3EB23,ENSHCOG00000020011.1,hcomes_gene_ensembl,,,,,,,,,,,,
A0A4W5Q0W7,ENSHHUG00000038122.1,hhucho_gene_ensembl,,,,,,,,,,,,
A0A452SRU6,ENSUAMG00000026988.1,,,,,,,,,,,,,
A0A672N8X1,ENSSGRG00000024493.1,sgrahami_gene_ensembl,,,,,,,,,,,,
E9PYQ0,ENSMUSG00000075569,mpfuro_gene_ensembl,,,,,,,,,,,,
A0A2K6SQC1,ENSSBOG00000021652.1,sbboliviensis_gene_ensembl,,,,,,,,,,,,
A0A7N5P8N7,ENSAMEG00000001292.2,amelanoleuca_gene_ensembl,,,,,,,,,,,,
A0A4W5PBL6,ENSHHUG00000035053.1,hhucho_gene_ensembl,,,,,,,,,,,,
A0A3Q1IRU2,ENSATEG00000015929.2,atestudineus_gene_ensembl,,,,,,,,,,,,
A0A671UFG3,ENSSAUG00010003586.1,saurata_gene_ensembl,,,,,,,,,,,,
A0A3Q4AD03,ENSMMOG00000001552.1,mmurdjan_gene_ensembl,,,,,,,,,,,,
A0A5F8H217,ENSMODG00000041638.1,mnemestrina_gene_ensembl,,,,,,,,,,,,
A0A2K5HRH7,ENSCANG00000022452.1,btaurus_gene_ensembl,,,,,,,,,,,,
A0A4W6FFI4,ENSLCAG00010022780.1,lcalcarifer_gene_ensembl,,,,,,,,,,,,
F7FWU0,ENSMODG00000010748.2,mnemestrina_gene_ensembl,,,,,,,,,,,,
A0A2K6K988,ENSRBIG00000027851.1,rbieti_gene_ensembl,,,,,,,,,,,,
A0A668RN28,ENSOABG00000000752.1,nleucogenys_gene_ensembl,,,,,,,,,,,,
A0A3Q3GCQ7,ENSLBEG00000023408.1,lbergylta_gene_ensembl,,,,,,,,,,,,
A0A452EIB0,ENSCHIG00000013791.1,chircus_gene_ensembl,,,,,,,,,,,,
A0A452EFV7,ENSCHIG00000013239.1,chircus_gene_ensembl,,,,,,,,,,,,
D3ZAE4,ENSRNOG00000024494.5,rnorvegicus_gene_ensembl,,,,,,,,,,,,
H2YSS9,ENSCSAVG00000004986.1,csabaeus_gene_ensembl,,,,,,,,,,,,
A0A3P8VBH9,ENSCSEG00000007432.1,csemilaevis_gene_ensembl,,,,,,,,,,,,
A0A5F8GC59,ENSMODG00000008313.4,mnemestrina_gene_ensembl,,,,,,,,,,,,
A0A670YIU0,ENSPTXG00000008303.1,ptextilis_gene_ensembl,,,,,,,,,,,,
G3V689,ENSRNOG00000001982.8,rnorvegicus_gene_ensembl,,,,,,,,,,,,
A0A803SRL1,ENSACAG00000008116.4,acarolinensis_gene_ensembl,,,,,,,,,,,,
A0A3P9KVT2,ENSORLG00020013489.1,oniloticus_gene_ensembl,,,,,,,,,,,,
A0A3B3HQ41,ENSORLG00000022295.1,oniloticus_gene_ensembl,,,,,,,,,,,,
H0Y9A4,ENSG00000125089.18,fheteroclitus_gene_ensembl,,,,,,,,,,,,
A0A2R8ZMP7,ENSPPAG00000024640.1,ppaniscus_gene_ensembl,,,,,,,,,,,,
G1NKB2,ENSMGAG00000013119.2,mgallopavo_gene_ensembl,,,,,,,,,,,,
A0A2K6M0V0,ENSRBIG00000038572.1,rbieti_gene_ensembl,,,,,,,,,,,,
A0A3B4FA42,ENSPNYG00000005669.1,pnyererei_gene_ensembl,,,,,,,,,,,,
A0A669KAY0,ENSG00000249961.10,fheteroclitus_gene_ensembl,,,,,,,,,,,,
A0A7N6BZ63,ENSATEG00000025816.1,atestudineus_gene_ensembl,,,,,,,,,,,,
A0A2K6LNF9,ENSRBIG00000036422.1,rbieti_gene_ensembl,,,,,,,,,,,,
A0A452V0B2,ENSUMAG00000019480.1,,,,,,,,,,,,,
A0A286XP11,ENSCPOG00000039652.1,cporcellus_gene_ensembl,,,,,,,,,,,,
A0A673YGR0,ENSSTUG00000014313.1,strutta_gene_ensembl,,,,,,,,,,,,
G3PZR3,ENSGACG00000017486.1,gaculeatus_gene_ensembl,,,,,,,,,,,,
A0A672NBB0,ENSSGRG00000025044.1,sgrahami_gene_ensembl,,,,,,,,,,,,
M0RC17,ENSRNOG00000045771.4,rnorvegicus_gene_ensembl,,,,,,,,,,,,
A0A3B3RCT0,ENSPKIG00000002347.1,pkingsleyae_gene_ensembl,,,,,,,,,,,,
A0A3Q1M7L1,ENSBTAG00000009306.6,btaurus_gene_ensembl,,,,,,,,,,,,
A0A493ST29,ENSAPLG00000029031.1,aplatyrhynchos_gene_ensembl,,,,,,,,,,,,
A0A4W4H9T1,ENSEEEG00000021489.1,eelectricus_gene_ensembl,,,,,,,,,,,,
A0A668UE00,ENSOABG00000017279.1,nleucogenys_gene_ensembl,,,,,,,,,,,,
G1QAT0,ENSMLUG00000025865.1,mlucifugus_gene_ensembl,,,,,,,,,,,,
A0A0G2K1D2,ENSRNOG00000015987.8,rnorvegicus_gene_ensembl,,,,,,,,,,,,
H3D407,ENSTNIG00000012278.1,,,,,,,,,,,,,
A0A672ML38,ENSSGRG00000021548.1,sgrahami_gene_ensembl,,,,,,,,,,,,
A0A674EBA4,ENSSTUG00000046955.1,strutta_gene_ensembl,,,,,,,,,,,,
A0A3B4CJ83,ENSPNAG00000017915.1,pnattereri_gene_ensembl,,,,,,,,,,,,
A0A4W4EKI3,ENSEEEG00000006307.1,eelectricus_gene_ensembl,,,,,,,,,,,,
A0A3B3XFG9,ENSPMEG00000007375.1,pmajor_gene_ensembl,,,,,,,,,,,,
A0A3B3XFG9,ENSPMEG00000016163.1,pmajor_gene_ensembl,,,,,,,,,,,,
A0A3B1JTK6,ENSAMXG00000037378.1,amexicanus_gene_ensembl,,,,,,,,,,,,
A0A3B4ZGC7,ENSSPAG00000005702.1,spartitus_gene_ensembl,,,,,,,,,,,,
A0A3B4YY25,ENSSPAG00000000895.1,spartitus_gene_ensembl,,,,,,,,,,,,
S4RKJ7,ENSPMAG00000005202.1,pmajor_gene_ensembl,,,,,,,,,,,,
G3TFH8,ENSLAFG00000015617.3,lafricana_gene_ensembl,,,,,,,,,,,,
A0A3Q2YA42,ENSHCOG00000017547.1,hcomes_gene_ensembl,,,,,,,,,,,,
A0A4W2BX79,ENSBIXG00000010127.1,bihybrid_gene_ensembl,,,,,,,,,,,,
A0A4W2BX79,ENSBIXG00005007544.1,bihybrid_gene_ensembl,,,,,,,,,,,,
A0A3P9QCP7,ENSPREG00000021605.1,preticulata_gene_ensembl,,,,,,,,,,,,
G1R964,ENSNLEG00000007999.2,nleucogenys_gene_ensembl,,,,,,,,,,,,
A0A493TY86,ENSAPLG00000009936.2,aplatyrhynchos_gene_ensembl,,,,,,,,,,,,
A0A493TPW8,ENSAPLG00000027371.1,aplatyrhynchos_gene_ensembl,,,,,,,,,,,,
H0XAK4,ENSOGAG00000014129.2,ogarnettii_gene_ensembl,,,,,,,,,,,,
U3JVP6,ENSFALG00000006566.2,falbicollis_gene_ensembl,,,,,,,,,,,,
A0A4W2DTL8,ENSBIXG00000011454.1,bihybrid_gene_ensembl,,,,,,,,,,,,
A0A4W2DTL8,ENSBIXG00005008602.1,bihybrid_gene_ensembl,,,,,,,,,,,,
A0A4W4H7G9,ENSEEEG00000021061.1,eelectricus_gene_ensembl,,,,,,,,,,,,
A0A3B3BKX3,ENSOMEG00000006778.1,ogarnettii_gene_ensembl,,,,,,,,,,,,
H2ZL96,ENSCSAVG00000010781.1,csabaeus_gene_ensembl,,,,,,,,,,,,
A0A2K6P426,ENSRROG00000029972.1,rroxellana_gene_ensembl,,,,,,,,,,,,
A0A3B4B195,ENSPMGG00000018807.1,pmajor_gene_ensembl,,,,,,,,,,,,
A0A3B4Z5N9,ENSSPAG00000001466.1,spartitus_gene_ensembl,,,,,,,,,,,,
A0A6I8N6E3,ENSOANG00000039833.1,oanatinus_gene_ensembl,,,,,,,,,,,,
A0A5G2R840,ENSSSCG00000010639.5,sscrofa_gene_ensembl,,,,,,,,,,,,
A0A2K6GM39,ENSPCOG00000026127.1,pcoquereli_gene_ensembl,,,,,,,,,,,,
A0A4W4GX02,ENSEEEG00000019893.1,eelectricus_gene_ensembl,,,,,,,,,,,,
A0A673GT13,ENSSRHG00000008237.1,spartitus_gene_ensembl,,,,,,,,,,,,
A0A3Q1CKX9,ENSAOCG00000001974.1,aocellaris_gene_ensembl,,,,,,,,,,,,
A0A674JEJ5,ENSTMTG00000014483.1,,,,,,,,,,,,,
A0A672NQB7,ENSSGRG00000027462.1,sgrahami_gene_ensembl,,,,,,,,,,,,
A0A3P8SIA6,ENSAPEG00000008471.1,apercula_gene_ensembl,,,,,,,,,,,,
A0A2K6K9D1,ENSRBIG00000027851.1,rbieti_gene_ensembl,,,,,,,,,,,,
G1TDM6,ENSOCUG00000017407.4,ocuniculus_gene_ensembl,,,,,,,,,,,,
A0A452QK25,ENSUAMG00000004918.1,,,,,,,,,,,,,
A0A096M4F2,ENSPFOG00000022382.1,pformosa_gene_ensembl,,,,,,,,,,,,
A0A803V3F5,ENSFALG00000008396.2,falbicollis_gene_ensembl,,,,,,,,,,,,
A0A3Q2YUR0,ENSHCOG00000010402.1,hcomes_gene_ensembl,,,,,,,,,,,,
A0A3Q2X4G9,ENSHBUG00000021385.1,ggorilla_gene_ensembl,,,,,,,,,,,,
A0A803WG90,ENSFALG00000023654.1,falbicollis_gene_ensembl,,,,,,,,,,,,
A0A7P0TBG2,ENSG00000148400.13,fheteroclitus_gene_ensembl,,,,,,,,,,,,
A0A3Q3GDM6,ENSLBEG00000023613.1,lbergylta_gene_ensembl,,,,,,,,,,,,
A0A4W3HXL4,ENSCMIG00000009513.1,cmilii_gene_ensembl,,,,,,,,,,,,
A0A2K5XYT9,ENSMLEG00000028420.1,mleucophaeus_gene_ensembl,,,,,,,,,,,,
A0A4W5PTM2,ENSHHUG00000037828.1,hhucho_gene_ensembl,,,,,,,,,,,,
A0A669PQ12,ENSPCLG00000007884.1,panubis_gene_ensembl,,,,,,,,,,,,
A0A672R6V8,ENSSGRG00000042751.1,sgrahami_gene_ensembl,,,,,,,,,,,,
A0A3Q3WU82,ENSMMOG00000009848.1,mmurdjan_gene_ensembl,,,,,,,,,,,,
A0A3P9HH64,ENSORLG00015007687.1,oniloticus_gene_ensembl,,,,,,,,,,,,
A0A2K6SAE7,ENSSBOG00000018576.1,sbboliviensis_gene_ensembl,,,,,,,,,,,,
A0A672N3N2,ENSSGRG00000024531.1,sgrahami_gene_ensembl,,,,,,,,,,,,
A0A672V492,ENSSHBG00005013810.1,shabroptila_gene_ensembl,,,,,,,,,,,,
A0A452TGE2,ENSUMAG00000005136.1,,,,,,,,,,,,,
A0A3Q3D268,ENSHCOG00000001463.1,hcomes_gene_ensembl,,,,,,,,,,,,
G1RLB8,ENSNLEG00000011533.2,nleucogenys_gene_ensembl,,,,,,,,,,,,
F1M6H4,ENSRNOG00000031782.5,rnorvegicus_gene_ensembl,,,,,,,,,,,,
H2MQR7,ENSORLG00000016858.3,oniloticus_gene_ensembl,,,,,,,,,,,,
A0A3Q0TAP8,ENSACIG00000024161.1,acitrinellus_gene_ensembl,,,,,,,,,,,,
D3ZS92,ENSRNOG00000038200.6,rnorvegicus_gene_ensembl,,,,,,,,,,,,
A0A7N6B9C8,ENSATEG00000010600.2,atestudineus_gene_ensembl,,,,,,,,,,,,
A0A7M4ELE2,ENSCPRG00005008194.1,cporosus_gene_ensembl,,,,,,,,,,,,
A0A2K5RJ00,ENSCCAG00000031970.1,cccarpio_gene_ensembl,,,,,,,,,,,,
A0A5G2Q9D8,ENSSSCG00000032999.3,sscrofa_gene_ensembl,,,,,,,,,,,,
A0A4W2EMS3,ENSBIXG00000021890.1,bihybrid_gene_ensembl,,,,,,,,,,,,
A0A1D5Q9V7,ENSMMUG00000003143.4,mmurdjan_gene_ensembl,,,,,,,,,,,,
A0A452SW02,ENSUAMG00000028077.1,,,,,,,,,,,,,
A0A667XL82,ENSMMDG00005006814.1,mmurdjan_gene_ensembl,,,,,,,,,,,,
A0A2K5TZ94,ENSMFAG00000002372.2,marmatus_gene_ensembl,,,,,,,,,,,,
